,listing_id,comme_min_distance,comme_no_1km,comme_no_3km,gov-m_min_distance,gov-m_no_1km,gov-m_no_3km,shopp_min_distance,shopp_no_1km,shopp_no_3km,secon_min_distance,secon_no_1km,secon_no_3km,prima_min_distance,prima_no_1km,prima_no_3km,train_min_distance,train_no_1km,train_no_3km
1619,8343238,0.7612789285032624,1,3,0.2069436854017554,8,30,0.2615585266232709,11,65,1.0458827502923915,0,8,0.648531821461152,1,13,0.2326500618444321,9,34
1620,9043405,0.4761477928723815,1,5,0.1753585592046725,3,43,0.3637371729941012,27,71,0.4164250800671903,3,26,0.390614534471189,7,33,0.1404400307248906,6,49
1621,6133329,2.834906714140093,0,1,2.055491641131851,0,12,1.9130163898915888,0,13,2.5329882157754,0,2,2.018687985533083,0,4,2.041834787556788,0,13
1622,5128080,1.2473243767954785,0,3,0.6217571035444406,3,13,0.3609220232386782,1,10,0.1808919267619467,6,22,0.7040404801823714,4,26,0.1787881245631699,1,12
1623,4102419,2.4714482426440223,0,2,0.5229967188006965,1,3,0.2946495674115664,6,12,0.2231520440437748,5,17,0.444149130351042,6,24,0.2737716037687595,3,7
1624,4254348,1.0900286800704162,0,8,0.3537654624734185,5,16,0.3367784775016897,3,17,0.2274662067429694,4,16,0.3130445746783903,4,17,0.4634399070457431,1,15
1625,7780616,0.4491543990623296,2,4,0.3570095109782435,9,37,0.1502551177841607,27,70,0.6953150768345688,2,13,0.9194153984544308,1,19,0.1352903599789142,17,41
1626,3832643,1.3128288297715782,0,1,0.6014304941551706,3,25,0.3604696156877284,7,29,0.5579597184501888,4,13,0.4221033845311266,4,19,0.8881776221226162,1,26
1627,3290445,1.1648042363405569,0,7,1.4283184955283004,0,8,1.4294110170249852,0,13,0.3224367048258891,4,17,0.4460646161189312,3,23,0.7693178809838649,1,10
1628,7778069,1.284637307669353,0,7,0.5607342235595518,3,22,0.7250536411422218,1,20,0.2316868917503216,5,38,0.246771075635948,5,44,1.1083640711653484,0,30
1629,8716430,0.9718419482545227,1,8,0.3348316368216638,6,30,0.6583168901487763,1,44,0.6799832063968925,3,23,0.6903362782460973,2,20,0.4627531009465241,5,26
1630,2978740,0.909339625323628,1,6,0.8438472096818869,1,42,0.4731132198376387,2,41,0.4750859515369599,6,36,0.5018458732257757,7,46,0.1447169571693325,5,38
1631,2254919,1.0300507405052768,0,6,0.7026317877955226,1,12,0.7308665058202478,3,18,0.2946602850114257,3,26,0.3518055275823972,5,37,0.916862900425602,2,20
1632,7657990,1.1204998066848482,0,5,0.462596064595908,5,48,0.2640255665148164,27,74,0.8503500302591327,2,15,0.3230239456514897,4,25,0.3581604610161623,5,47
1633,5374382,0.3761203627933272,1,4,0.5240079338386773,5,43,0.1114123676779051,37,70,0.1892900344864795,1,19,0.3110935134092518,5,28,0.063592552475945,12,48
1634,7714492,1.9681483465998373,0,2,1.3566763303739129,0,8,0.4775935899562115,2,28,0.1858294086461831,5,26,0.1715173978453682,6,33,0.1950026852607563,2,27
1635,4228099,1.2476779800812066,0,1,1.9673037503422288,0,1,0.2897088604734296,3,14,0.293590745758302,5,14,0.0636948843274767,5,19,0.2891402194155599,2,22
1636,3821441,2.2123863361599088,0,4,0.0838794904320527,7,20,0.0230628464942982,3,22,0.5952340334953529,6,23,0.3793985025971928,8,30,0.0919168444512779,2,17
1637,9740991,0.7299726260329593,1,5,0.216863834197554,3,18,0.2029153222342576,5,21,0.4359243032392843,6,32,0.3794358150792093,4,46,0.1800466874284121,2,35
1638,2698388,0.4269779161803218,2,7,0.3200099289299084,10,39,0.3513664679873222,6,67,0.6476454421022987,3,28,0.5047305155378338,9,35,0.458039289752939,4,47
1639,3670350,0.8912904903508566,1,7,0.5915173399333539,1,48,0.5474926185873441,20,72,0.437978572561725,3,25,0.3618340346818149,3,30,0.4555600636788213,4,48
1640,4038375,0.9541937157458076,1,5,0.4081916157686548,8,42,0.3295884788168986,30,73,0.5827906169202949,3,14,0.0625269549767219,3,22,0.4164726602559591,10,46
1641,6369804,0.392097293250564,2,6,0.6010851305194606,8,39,0.1431070553341997,6,66,0.5439582859575899,2,29,0.0858028982433534,7,35,0.35398612090909,4,46
1642,4416271,2.262567405492589,0,5,0.3976095697863059,1,16,0.1990357367273333,4,18,0.3998824091563389,1,23,0.3567272188490414,2,22,0.2431794868357529,2,20
1643,8910123,1.8669597808183709,0,3,0.3159990645564296,9,32,0.6796938769722707,3,65,0.4750088347758951,3,9,0.1533351467478526,4,15,0.6727182642433344,3,34
1644,4165010,2.372996218769092,0,2,0.7213841517901716,1,2,0.3656285975879448,3,7,0.2393906035457949,4,11,0.4082245420758072,6,16,0.7533633146277618,1,4
1645,3905888,0.288848438787788,1,7,0.1851580875113819,8,34,0.2020418616370891,3,42,0.5848159559633279,4,21,0.359599727003579,3,19,0.2302829612141664,3,27
1646,9354274,0.9096047019024448,1,6,0.3336481404504184,1,48,0.214184243930075,28,72,0.7390878976995513,1,22,0.3566832468660551,4,29,0.3000538162703506,6,47
1647,1271081,0.3265100829164039,4,7,1.358743559082319,0,21,1.269651133838635,0,11,1.026461683968939,0,13,0.9206816221761166,1,10,0.5448652077905803,2,14
1648,3094456,0.4459513474962088,1,5,0.3057986928803907,6,46,0.2754239486024085,15,70,0.8282332419135123,1,26,0.2270594681968397,7,36,0.4600403412816455,6,51
1649,5601109,0.6742657463005841,1,7,1.2626337485719188,0,15,0.0218321792975544,3,20,0.6602508904649405,1,34,0.3872076943318546,2,42,0.5800995093141373,3,32
1650,5780690,0.6033503839948187,1,3,0.356148357092749,1,3,0.4579535402543658,3,8,0.3704485955279323,7,12,0.3095552451658957,7,17,0.6124171076888942,3,8
1651,6995054,0.688574977558857,1,6,1.385964143505023,0,10,1.075877772990553,0,15,0.4250936467459396,3,19,0.1636876907073189,4,26,0.6841206696978737,3,10
1652,8980648,1.2473243767954785,0,3,0.6217571035444406,3,13,0.3609220232386782,1,10,0.1808919267619467,6,22,0.7040404801823714,4,26,0.1787881245631699,1,12
1653,2732279,0.5457900175987709,1,5,0.0933579224537345,3,43,0.2718154136296677,29,71,0.6244699409623334,1,28,0.2166677660493269,6,35,0.2220495702580982,8,49
1654,8760628,1.0479976614624853,0,8,0.5514298411886518,3,19,0.96247572996012,3,17,0.4036093629509266,5,18,0.4013725098290944,2,15,0.3558378655171933,2,18
1655,7381183,0.8345979102042547,1,8,0.4964647588911878,3,18,0.7357239529452153,3,18,0.8784681402790082,2,21,0.104409524452185,1,17,0.6473518194364538,3,18
1656,9717857,1.3277371827821145,0,1,0.3811648826458558,2,25,0.231288754873273,7,21,0.5912115117309313,3,13,0.3372272449069535,4,19,1.0235505748724878,0,20
1657,4077808,0.510043575869136,1,5,0.1322246801953611,3,44,0.2577653848881793,29,70,0.6236098223761043,1,28,0.2443379597316926,6,34,0.252327881383187,8,49
1658,2536197,0.6582894209969206,1,2,0.4488316694514089,7,30,0.0509053490044951,12,65,1.3036730903761724,0,7,0.9596766608057676,1,12,0.1023053833658121,9,35
1659,8339588,0.5700633439967537,1,4,0.1538942006278214,2,13,0.3249263980210274,6,14,0.3541675633599525,6,22,0.4130150829197399,9,31,0.4748893515231618,4,14
1660,9508554,1.2180098473016605,0,7,0.7943380301565872,1,50,0.2887112493125076,20,71,0.7049862388720373,3,22,0.7049862388720373,3,29,0.5435306301251998,3,47
1661,8530432,0.9316685231792567,1,5,0.1174777736085301,5,43,0.1509667178817318,20,80,0.94158764693924,1,19,0.3579497200089571,1,27,0.201296346851138,15,47
1662,4377623,1.5698712433243165,0,3,0.352311434042881,5,14,0.5159714002079584,1,10,0.1173378356932216,7,21,0.472444114860895,4,27,0.2182318511094772,1,13
1663,4575790,1.5001412185757648,0,3,0.6368515879285721,3,23,0.8662936281700042,2,41,0.6124461277816705,5,15,0.8898278237803333,1,19,0.8345808446833495,2,34
1664,8474231,1.3569388956530404,0,3,0.3554368329099523,10,31,0.2306956950368863,4,67,0.7171462188828165,1,7,0.1202098657272968,3,15,0.3330176037995705,4,33
1665,2897430,1.7711192058358285,0,4,0.6155368977527477,4,27,0.2193383462986769,2,41,0.8297502720919652,1,7,0.82469598258817,3,10,0.2925693332031474,2,21
1666,6449015,1.6664992406897796,0,6,1.0996289818899256,0,15,0.7234573896849087,1,24,0.3724713410710467,4,19,0.6414212790406099,3,14,0.0757327575877128,3,17
1667,1323138,1.007599655131289,0,4,0.1506070309397193,12,35,0.2494599010379771,12,72,0.1689537368994816,1,11,0.5882473084163258,3,19,0.3220483992734597,10,40
1668,2189901,0.4971741089684802,2,5,0.2716911523605225,5,45,0.1035835051231463,24,73,0.5583261569453964,1,19,0.3668984919144505,2,26,0.1171397563472339,14,47
1669,9458799,1.277181583947835,0,8,0.1784114666903055,4,29,0.9592896840353962,1,46,0.4779332896133765,3,22,0.4745004889117769,1,24,0.2421295387981991,5,30
1670,1235458,0.7376903733011709,2,4,0.2074820481890437,5,46,0.2018548780303312,31,68,0.5160754167005961,1,23,0.188040689616299,5,32,0.1054617963205487,13,50
1671,4337361,1.1840903841840689,0,1,2.067164800875988,0,1,0.2338553826463896,3,14,0.3184661019738768,4,14,0.1286715754336563,4,19,0.2317418581898384,1,22
1672,9153844,1.3466955437267771,0,7,0.7086075024100756,3,39,0.0902490261889009,1,47,0.2494992552034644,4,33,0.3162108107185687,6,41,0.0519856709459896,4,43
1673,4264515,0.4319886671202427,1,3,0.2692118800025764,7,33,0.0921049791799222,19,66,1.1387761610585545,0,10,0.9464610376850116,1,15,0.0918256311481904,13,36
1674,1794908,1.1963362955412593,0,5,0.0444627175608872,7,43,0.2360067818858109,14,80,1.167058414989922,0,23,0.5134641334600049,1,31,0.1249766832771838,11,51
1675,6185773,0.821691618426648,1,7,0.5650786854241266,1,47,0.5942566231664971,20,71,0.3602339886166879,3,25,0.2840863237387286,4,30,0.4289158251708231,4,48
1676,7624608,1.0048336884531122,0,6,2.2653363280713315,0,1,0.2841053680239601,5,13,0.2966274131503204,7,17,0.1168267279307021,13,28,0.192600577187297,18,33
1677,6060553,1.278742301326906,0,7,0.4661555991419737,5,46,0.2974286958813914,26,73,0.8790471808598928,2,17,0.4462715441944939,3,25,0.337865141895651,5,47
1678,2369836,1.7628747905343105,0,3,0.6625512746630231,4,27,0.2661766465583596,2,37,0.8713298107698132,1,7,0.8722242103537405,2,10,0.3472935696690631,2,21
1679,9663051,1.0622508192671285,0,9,0.3494018295263389,5,16,0.3825076965457761,4,17,0.1472647674444545,7,17,0.2281239353764377,4,16,0.432500879653345,2,15
1680,7670820,0.8586601361200623,1,1,0.3000209254864079,6,28,0.5222811750963902,12,19,0.5898977928284745,4,21,0.1535170180226283,5,25,0.4956225766870243,3,23
1681,1406367,1.700595370666867,0,4,0.4863178446742545,1,13,0.5309078037102699,3,22,1.139002536158065,0,25,0.2243139304396877,3,22,0.4902451629539098,1,24
1682,5865152,0.4575027072327484,4,7,0.750870618194035,4,30,0.7200632779463728,3,22,1.2116657066688492,0,17,1.028594461050114,0,14,0.7156647512349563,4,19
1683,1828201,0.9248220103590904,1,6,2.420542210447928,0,1,0.1900082190211739,2,13,0.2051386602810778,6,17,0.092169550307056,9,28,0.163827062680153,16,33
1684,7295188,1.31139884720732,0,8,0.985789099274808,1,16,0.8994144492665161,3,18,0.9011081289847792,1,23,0.6560494590806464,4,21,0.8982591250242596,1,18
1685,9280923,1.674872555478805,0,8,0.7334926925660771,4,44,0.2846029247960553,21,74,0.6804970881178533,3,18,0.6520251688354425,2,25,0.5693523842240558,3,49
1686,5128842,3.465477126981429,0,0,2.5239490063045986,0,7,1.992149159941564,0,6,2.73993000776566,0,1,2.5117959447162894,0,3,2.110841430895276,0,7
1687,3603030,0.8440318636301567,1,8,0.7291389522132996,1,8,0.2873648566936144,6,17,0.5112867865592646,8,27,0.1946527147142089,13,39,0.1618548524037657,8,38
1688,6996663,0.3777582427287605,1,5,0.2256588191292404,3,41,0.25660563179637,26,70,0.4370943402396785,2,27,0.428681105611973,7,35,0.2408982256562334,5,50
1689,5445314,2.36694618678922,0,2,0.6148943329342337,4,22,0.7548496574428726,3,21,0.3313058789101477,4,22,0.5003612440135068,3,24,0.7510520924401317,1,14
1690,6681487,0.902532683370496,2,8,0.3562442733949061,5,17,0.2875668600188187,4,17,0.1032419827762489,8,17,0.2606446046501497,4,14,0.6112374082732097,2,16
1691,3569971,1.3686923342547788,0,3,0.4890380168084076,5,14,0.2554598778529277,1,10,0.3089208889696353,7,22,0.6240954879987175,5,29,0.0576325124714304,1,12
1692,8514400,0.7079298216993714,1,6,0.2511421536939869,9,31,0.5268631456274976,6,47,0.3355778933139386,6,20,0.1798394676592617,3,30,0.3322946362010655,6,37
1693,7259759,0.8629167359106548,1,5,0.3789684207689304,9,42,0.4226734170376957,31,73,0.5006911175976249,2,14,0.1436249027614888,3,22,0.4359939097590847,10,44
1694,9411996,1.3569388956530404,0,3,0.3554368329099523,10,31,0.2306956950368863,4,67,0.7171462188828165,1,7,0.1202098657272968,3,15,0.3330176037995705,4,33
1695,4265598,1.3729613660282225,0,1,0.5580572472559931,2,25,0.3678205603601743,7,25,0.6180094860826629,3,13,0.4459237515976429,4,19,0.9657182782982486,1,22
1696,5290157,0.4575027072327484,4,7,0.750870618194035,4,30,0.7200632779463728,3,22,1.2116657066688492,0,17,1.028594461050114,0,14,0.7156647512349563,4,19
1697,1951142,0.4197255599560908,1,5,1.1818178668273238,0,16,0.8585945935648777,1,18,1.050569976229051,0,28,1.0095552809516162,0,37,1.0058258266848707,0,21
1698,4653986,0.7123868551869424,1,7,0.1751657122737977,7,42,0.3638253099937792,12,75,0.7992081961634738,1,27,0.2557744581051129,8,32,0.2544536137237126,8,53
1699,8610024,0.4858925745693042,1,7,0.5761137843652638,3,33,0.5157309486645205,3,22,0.3846884002346964,3,37,0.2497131654727587,6,46,0.2916436847387536,2,31
1700,9343135,0.6566970550517855,1,6,1.3092567004634137,0,14,0.1307338143369518,3,20,0.5534014384898266,1,35,0.2736975382118413,2,43,0.4537084244336942,4,34
1701,7187070,1.0725727934825615,0,8,0.2347050041845556,5,30,0.7153790722578446,1,44,0.5913786173703874,4,21,0.5230091148537632,1,21,0.3783156559690241,4,25
1702,4427487,0.8670175638572065,1,6,0.2877063686899645,8,33,0.6842348882543771,7,54,0.3880810414746256,5,20,0.338991112672396,3,30,0.3517977035920486,6,40
1703,9286918,0.6619178669831377,1,5,0.2042965102150784,3,18,0.210347159462076,5,23,0.3707657420832159,6,32,0.312951736274498,4,46,0.1994087921866448,2,35
1704,1487661,1.0169800299344671,0,5,1.0323339614316709,0,9,1.0360582788837651,0,13,0.1745416134610795,6,18,0.4305572232418643,10,25,0.3611427800823946,1,10
1705,6131681,0.6025057191620289,1,4,0.1867416376473543,2,13,0.289277608891403,6,15,0.3912319704845927,6,22,0.4497145181066314,9,31,0.4433294938653027,4,14
1706,9838709,0.9763110646670348,1,7,0.8277026035735748,1,47,0.8045542819941695,10,67,0.2195864624055673,3,25,0.2195864624055673,2,30,0.2626012119887437,3,45
1707,1078943,0.665451556981086,1,7,0.407403162202761,11,32,0.4844651498639907,5,47,0.2392300154139196,5,22,0.2392300154139196,4,31,0.18304454288484,7,38
1708,8014253,1.2943587076399317,0,1,0.4651915478805199,2,25,0.2497971414251251,7,22,0.5456477817120705,3,13,0.3345777483113351,4,19,0.94956892347305,1,21
1709,1466645,1.3569388956530404,0,3,0.3554368329099523,10,31,0.2306956950368863,4,67,0.7171462188828165,1,7,0.1202098657272968,3,15,0.3330176037995705,4,33
1710,8697941,0.9793154745534798,1,5,0.5646336317043033,3,14,0.4516544958223579,5,22,0.4655886921319724,6,32,0.39387873891351,8,46,0.4618087246804618,2,39
1711,6884116,0.1999972705462498,1,5,0.7846442650851913,5,30,0.1809110420751063,1,22,0.2212922336669585,8,34,0.3674547734397986,8,40,0.16672552299102,4,23
1712,5521331,0.645752644014866,1,7,0.7176724832318528,4,13,0.7958981416586669,4,19,0.5287026847006283,3,21,0.5936406135762042,2,20,0.9169260781766992,1,12
1713,2677637,0.4670296364689006,1,5,0.3410400238085829,10,33,0.2879201946058116,5,44,0.3006579913417765,5,21,0.3006579913417765,4,31,0.2998586278664414,6,35
1714,2197778,1.376493500484929,0,8,0.3932268178211509,9,41,0.5158750271153117,8,72,0.2304113894766173,4,16,0.1118507957544541,4,21,0.5152807901581836,3,45
1715,2554702,1.53419078444908,0,4,0.5679920092003844,4,28,0.5683224420490379,3,28,0.9433800539388988,1,7,0.7139356065724374,2,10,0.3353847604046375,3,21
1716,5449384,0.4227627246874702,1,5,0.1965599236421882,3,43,0.2494395819615182,27,70,0.5822323679614199,1,28,0.3299685397168506,6,34,0.2880909846179627,6,50
1717,3625793,1.056244802360295,0,4,0.6264181341160422,3,13,0.4132479127947601,3,10,0.2014640088951517,6,22,0.7824293106917173,4,27,0.3575619144542897,2,12
1718,3073849,1.4970370713430463,0,4,0.5880359560626052,4,28,0.4876775564798267,3,41,0.7730150233006814,1,7,0.6849629585522979,2,10,0.3664211394824789,3,22
1719,2521267,1.2097504189957795,0,6,0.637714490509505,2,49,0.0100718008377333,26,72,0.9723227128492744,1,22,0.6172569761485859,4,29,0.137638520823308,3,49
1720,9951367,0.0912396750581739,1,5,1.391910789135438,0,7,0.6048265591727628,3,19,0.0766931154496077,4,28,0.3836671572617944,5,41,0.6560328578847446,5,39
1721,4398323,0.0912396750581739,1,5,1.391910789135438,0,7,0.6048265591727628,3,19,0.0766931154496077,4,28,0.3836671572617944,5,41,0.6560328578847446,5,39
1722,8248930,0.9167757910729486,1,5,0.6178640274844329,5,46,0.1700107621811433,29,72,0.8081061738956734,2,15,0.3455358889728537,3,26,0.1536847969797685,9,49
1723,1260246,1.0588194359673715,0,2,0.352354241749889,5,26,0.9244135718965856,4,19,0.816345256466322,2,27,0.5374626196903856,7,28,0.3514495508881096,2,21
1724,4877676,0.857831427622654,1,6,0.1459955027788921,6,37,0.7908746798180696,3,42,0.5369838393319506,2,25,0.1365646377106712,4,38,0.1007778168581293,6,38
1725,6012288,1.3774183964589528,0,7,0.6654489591811134,1,37,1.0954909910613382,0,63,0.3053819928797879,4,24,0.3053819928797879,2,30,0.2240195327364647,3,39
1726,7374398,1.0109032352972231,0,5,0.5479748512199161,3,15,0.5133881893844155,5,22,0.4364185194096448,6,34,0.3597667247519957,8,47,0.477482480196085,2,38
1727,2317757,0.6973462537697013,1,7,1.2402241988593214,0,15,0.0672728083687308,3,20,0.6866713282688681,1,34,0.4183498490387012,3,42,0.6131599704247245,3,31
1728,7606290,1.0588893390859186,0,5,0.4732582607611855,4,39,0.5271296260773443,15,80,1.101554403779104,0,14,0.8083422126021262,1,22,0.2966917774098988,8,43
1729,8365761,1.57859737349747,0,8,1.114806484931949,0,47,0.1763816322355446,16,74,0.9754360181036924,1,19,0.9754360181036924,1,28,0.5920867415874185,2,49
1730,3053727,0.937995633449574,1,7,0.616295114135169,1,49,0.5247042567200265,19,73,0.4876680676390481,3,25,0.4116323349701871,3,30,0.4816889447983086,4,48
1731,8668032,1.942530615738472,0,3,0.5569013348146082,1,13,0.4988223522362823,3,25,1.2165308143516589,0,26,0.5533007658109715,3,27,0.4913196415702692,1,28
1732,4292067,1.7628747905343105,0,3,0.6625512746630231,4,27,0.2661766465583596,2,37,0.8713298107698132,1,7,0.8722242103537405,2,10,0.3472935696690631,2,21
1733,2880725,0.924902918063482,2,9,0.3789711113420472,5,17,0.3210136963243713,4,17,0.0792737401200628,8,17,0.2624587219411478,4,15,0.5680092192523915,2,16
1734,4780705,1.301789078561162,0,7,0.8591964010768715,1,49,0.2103200912904684,20,71,0.7759002301628276,3,21,0.7759002301628276,3,29,0.5154248044768543,3,47
1735,5156722,0.9793154745534798,1,5,0.5646336317043033,3,14,0.4516544958223579,5,22,0.4655886921319724,6,32,0.39387873891351,8,46,0.4618087246804618,2,39
1736,6014847,0.4319886671202427,1,3,0.2692118800025764,7,33,0.0921049791799222,19,66,1.1387761610585545,0,10,0.9464610376850116,1,15,0.0918256311481904,13,36
1737,6304365,1.2513859933063889,0,5,0.665524017847872,2,49,0.0083042600519892,26,73,1.0527213289714543,0,22,0.606387192529761,4,28,0.1226363248897077,4,47
1738,8355281,0.6323997492006411,1,7,0.6978366681009018,4,12,0.8435698632165198,4,18,0.4474704468034047,3,21,0.5983841494301798,2,20,0.9736035525960196,1,12
1739,6451751,0.4251362358422338,2,5,0.2893743753529071,5,46,0.0734939882564882,27,72,0.5137215015723176,1,19,0.4404532556278614,2,27,0.1715482927824259,15,44
1740,5159306,0.5107602517579498,1,6,0.4085712524527347,2,12,0.3622837238657005,4,14,0.6222559760295088,5,22,0.3383001155901842,11,30,0.409881123584606,3,13
1741,9223446,0.8489989434132236,1,5,0.2267605356938452,5,43,0.1866583953896774,21,79,0.8909570879370533,1,17,0.3999224891018458,1,27,0.1272170318090023,14,46
1742,9577157,0.4616154768216436,2,7,0.1428791742737266,7,27,0.120902433368478,3,31,0.8856604221808524,2,22,0.7062153188864759,2,19,0.2031358206881776,4,22
1743,5422838,0.9550418833880844,2,6,0.3045964540137171,10,44,0.0313205570688879,17,74,0.7961316610278829,1,25,0.2191855300057275,6,31,0.1839985914550641,12,54
1744,6526972,0.606457802648962,1,6,0.3173136826422685,9,32,0.4252873075820113,5,46,0.3847350148899544,5,20,0.1482617748492778,3,29,0.3415904598891769,6,36
1745,5466779,0.9718419482545227,1,8,0.3348316368216638,6,30,0.6583168901487763,1,44,0.6799832063968925,3,23,0.6903362782460973,2,20,0.4627531009465241,5,26
1746,6865416,1.3629723846016402,0,3,0.7128358335113513,5,23,0.6564074139226279,7,36,0.4966033542453004,5,14,0.6811953370364263,2,19,0.7660130900017502,2,30
1747,9185890,1.222731555934107,0,3,0.3511173330199335,3,26,0.8547187467642983,3,41,0.3612582496099413,5,17,0.7041766333609083,2,23,0.5077815411576807,3,37
1748,1648368,0.7701220237273126,2,5,0.2995887012119063,5,43,0.1812458505361699,22,75,0.8169373249963474,1,18,0.3709044401123487,1,26,0.1941665317738062,13,46
1749,5518684,0.442782289940921,4,7,0.7598631900388808,5,30,0.6868930441016636,3,25,1.1668570942539835,0,17,0.9521451064494192,1,15,0.7440922238615073,5,20
1750,3552964,0.686779561809441,4,7,0.2666974078057303,7,30,0.6335441991624289,2,38,0.4007736909211123,2,23,0.2074958383613968,2,20,0.380957457654789,4,25
1751,4957158,0.7654879148991905,1,7,1.1736304541300573,0,15,0.1275572908905158,3,20,0.6820677271597959,1,33,0.4263061318463512,4,41,0.6224150432753243,3,31
1752,7391812,1.3611313726996563,0,7,0.2086679724697889,5,40,0.7180447863623568,3,74,0.3467839733607301,2,28,0.0403123228204826,3,36,0.2692350065538067,6,50
1753,8588592,1.1074484446630035,0,6,0.3707059786757864,8,35,0.6711833603376162,3,62,0.506677189594716,4,20,0.506677189594716,3,31,0.429159746470737,6,47
1754,5791202,2.834906714140093,0,1,2.055491641131851,0,12,1.9130163898915888,0,13,2.5329882157754,0,2,2.018687985533083,0,4,2.041834787556788,0,13
1755,7166106,0.6582894209969206,1,2,0.4488316694514089,7,30,0.0509053490044951,12,65,1.3036730903761724,0,7,0.9596766608057676,1,12,0.1023053833658121,9,35
1756,1668485,2.3781961221453747,0,3,1.3098244993817774,0,7,1.072879719288784,0,11,0.5308381729487178,3,17,0.4930694262917989,3,21,0.4491224152432694,1,7
1757,5270339,3.2419112499677167,0,0,2.2882083258736805,0,13,1.76667481803272,0,9,2.500752636616439,0,2,2.265257371782996,0,4,1.888096583849087,0,10
1758,4985975,0.5417415946510126,1,7,0.1063305633588373,7,28,0.1722147472598454,3,33,0.8327072236513402,1,22,0.8019578459457346,2,19,0.1022439263018185,4,23
1759,4891918,1.2842528288437625,0,1,0.5141766359134017,2,26,0.2761763340648557,7,23,0.531093997761229,4,13,0.3493767551395983,4,19,0.913461035185812,1,23
1760,8157256,1.3075934032021843,0,1,0.5727642009108201,2,25,0.3354695132509497,7,28,0.5523864445427513,4,13,0.4012592825129186,4,19,0.8995254998594047,1,25
1761,6509435,0.113820210064282,1,5,1.4330292303501069,0,6,0.6924157620946748,3,18,0.1311103527620483,4,27,0.4568822851129029,6,38,0.5579802605467862,5,38
1762,7606873,0.3722707911836782,1,4,0.3792251879596479,11,33,0.189229092621642,5,40,0.4124519712305945,5,21,0.3013087660808108,5,30,0.3060198789963753,6,34
1763,2214334,1.0467757586089277,0,7,1.5714676441878097,0,8,1.4344239922247557,0,13,0.3827444621909352,3,17,0.3999667717509016,2,24,0.8260042611516535,1,10
1764,2416110,1.700595370666867,0,4,0.4863178446742545,1,13,0.5309078037102699,3,22,1.139002536158065,0,25,0.2243139304396877,3,22,0.4902451629539098,1,24
1765,7504706,1.1944807603081151,0,6,2.061951480530103,0,2,0.4873456683617381,4,14,0.3160139471958679,9,18,0.0871413370458641,12,29,0.2867301283221021,15,34
1766,9411428,1.2669828564374137,0,7,0.3551051565903077,6,38,0.5715342323070862,2,70,0.2819890478840072,3,29,0.1382563533820676,3,38,0.3871663294563173,5,48
1767,1756305,1.0444459595537876,0,6,0.5520613385409581,4,23,0.7973977823661847,3,21,0.3820614813819994,6,36,0.4446152689565768,5,47,0.8439639374381286,1,32
1768,7977478,0.6982399278169634,2,7,0.359473110094326,1,27,0.8047277991448444,3,16,1.5010655657910723,0,13,1.2867047046057067,0,12,0.319720348457348,3,16
1769,2548864,0.8586601361200623,1,1,0.3000209254864079,6,28,0.5222811750963902,12,19,0.5898977928284745,4,21,0.1535170180226283,5,25,0.4956225766870243,3,23
1770,4977752,0.9096047019024448,1,6,0.3336481404504184,1,48,0.214184243930075,28,72,0.7390878976995513,1,22,0.3566832468660551,4,29,0.3000538162703506,6,47
1771,2215141,1.6138602322797413,0,3,0.2720983723486694,3,28,1.0784680577063102,0,23,0.4894842235629825,2,30,0.2360970355565536,7,35,0.4721600320456165,4,21
1772,5431567,1.4215140763282867,0,6,1.5367140063511744,0,6,1.1061571041594496,0,13,0.6748333113468692,2,15,0.6735507756948245,3,21,1.1109847429791386,0,9
1773,1108746,1.4271630865282778,0,8,0.537855906345117,3,46,0.245681174409371,25,75,0.8536223984642294,2,17,0.5907106589612996,2,25,0.3066939954715328,3,47
1774,1801447,0.8951602845157378,1,8,0.2922419993147155,7,32,0.6148716809924454,2,44,0.5496296572866852,2,23,0.7570708208878051,2,20,0.4385386037444724,4,26
1775,3821913,0.7612789285032624,1,3,0.2069436854017554,8,30,0.2615585266232709,11,65,1.0458827502923915,0,8,0.648531821461152,1,13,0.2326500618444321,9,34
1776,3993320,0.4708570054066925,1,5,0.2886935473039957,4,43,0.1820572057432666,28,70,0.7197164949465421,1,26,0.31821255963567,6,35,0.4081286018831696,8,51
1777,2186354,1.0506054329071717,0,4,0.2168142699962721,13,34,0.2061708894601147,12,71,0.2939742833494808,1,11,0.4911023748176641,4,19,0.1664718257508578,9,39
1778,8099450,0.510043575869136,1,5,0.1322246801953611,3,44,0.2577653848881793,29,70,0.6236098223761043,1,28,0.2443379597316926,6,34,0.252327881383187,8,49
1779,5347098,0.3268543416459766,1,5,0.0418690851376793,2,24,0.5550939269117342,2,21,0.2329844494931834,2,32,0.2956440533648488,2,46,0.5905761976082012,1,33
1780,7700161,0.8410344929754325,1,8,0.8159881883244692,1,8,0.3722451889703598,6,17,0.4624847772534073,9,27,0.1358358776000694,14,37,0.0759349592054883,10,37
1781,5401671,1.9230793105714044,0,2,0.5915961243832077,1,12,0.5358049992090675,3,24,1.1814854345480608,0,25,0.5539934031156415,3,27,0.5276197837818472,1,27
1782,3729893,0.4391366917446924,4,7,0.7360312966691405,4,30,0.7541638771845484,3,22,1.2047234855966085,0,17,1.0537103933978107,0,14,0.6999795518470526,4,19
